weapon,weapon_uuid,skin,skin_uuid,theme_uuid,content_tier_uuid
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Gaia's Vengeance Marshal,fc802ceb-4a39-39ac-adf5-02a812be2f8e,204c78ee-4b19-db4e-9389-28b2585ffe1f,60bca009-4182-7998-dee7-b8a2558dc369
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Composite Marshal,8a5b92e4-4147-0d85-5e2c-d6a179645bec,2f24105f-48f7-c6c0-906c-92983c979738,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Rune Stone Marshal,db3bf2d9-449e-cd8a-950e-018ca893d404,65d8e156-4e4c-f9de-844f-3fa05a9624e4,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Nocturnum Marshal,685af060-4934-e262-543d-5d96ed42257d,e7d48531-4cc0-59c1-f1ac-64af3f3bc572,e046854e-406c-37f4-6607-19a9ba8426fc
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Doom Wing Marshal,bd050462-40fc-c2fe-0efd-5984df1b0e50,0b75a3c6-424e-3477-be55-eb9eed827501,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Doodle Buds Marshal,6250b40a-43a4-55d8-79d4-f6838d58151d,540a0c01-43ad-809d-6347-12b48f90478b,60bca009-4182-7998-dee7-b8a2558dc369
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Songsteel Marshal,51da27fe-4a3f-016a-d18d-b68a47545f6f,950c5b23-4a07-d8e9-9622-46b04592f430,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Chromedek Marshal,fefdedbe-447d-b86a-b7dd-dab6d605cf6a,e8223acc-4d50-f83e-0029-7d9fd9bf9bc1,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Venturi Marshal,f037ea38-4be9-0f3d-003c-6f958a71e04b,8b26e254-4d7c-7f11-e67e-9e993970d42e,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Interhelm Marshal,9168111e-4aae-5055-d97e-78bf29a470b1,24006757-4bd5-dd63-787e-63ae2eed8bf3,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Superset Marshal,93cd0836-4da1-e8c9-b1db-0ea9d0eed269,47311c65-4619-1eb2-f0d6-769f251ac702,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Ruin Marshal,027a5d7f-4bfc-7c41-a012-24b8c6720fda,f1be220c-4370-c5e9-fa8e-2f9227ba81de,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Neo Frontier Marshal,d70d33ff-4a88-bf66-f256-bcb05fa9bd60,3e8c23b5-47f3-fc77-788a-94852f7a111e,e046854e-406c-37f4-6607-19a9ba8426fc
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Monarch Marshal,028c7b80-46ea-8f1d-3f7a-4c9c13a79977,a176fd9a-41fa-a4b3-1ec9-29a4cde6940c,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Avalanche Marshal,dd58ab43-4ff3-659e-8f30-b8bd26619d4d,13fe8a00-4b7b-7b67-fb79-75b176a32238,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Black.Market Marshal,fe297733-4ada-d817-dd7e-17b9cd1d62d5,9bcc3388-4a9d-7c7e-443d-64bb38f88d2f,60bca009-4182-7998-dee7-b8a2558dc369
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Couture Marshal,6f48f7ff-40a5-cc9e-1320-bdaa388f5cbf,124b113b-420d-36e5-ad9c-56a36852acc7,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Magepunk Marshal,27ab5ed6-4614-d5c2-c53f-5391febe7099,eb650d49-4117-e959-6116-e5918a8c04a6,60bca009-4182-7998-dee7-b8a2558dc369
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Tacti-Series Marshal,542a3364-41c6-d030-d499-84bbecd72928,56ef5eb6-42df-f829-f7f6-038bb77d1d84,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Perch Marshal,a5f13cb7-4ca7-3011-0419-72abe2584caa,ed226cc8-4a04-93da-a70e-17b25f3d50e8,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Signature Marshal,d4bcbc96-4be3-aa57-9a6a-11aecf60ac61,36f9abb7-4d30-16f1-f476-8c81e67f1d14,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Coalition: Cobra Marshal,805722c4-4ac7-6179-7ce7-658b5f26d6ed,4c6f01fd-4396-7d11-87b7-ac871a285241,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Minima Marshal,62b71917-4a70-5c39-f29b-3198dcbacaf0,b6ab85fa-407e-be1e-4c82-91a853599783,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Galleria Marshal,ad6309b5-4788-d401-33d0-4dbaeeadaf87,0c4ee4ba-484a-8fd2-e680-aaba9315cea4,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Crimsonbeast Marshal,af77e583-41fc-b0c2-3728-058d02502039,b14ecaaa-4718-924c-4425-178e84fc7e32,60bca009-4182-7998-dee7-b8a2558dc369
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Moondash Marshal,43353883-446c-c2bf-5d44-298eb948ee80,92f6510e-4a02-4ede-0b2f-3897762ce5df,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Kuronami Marshal,fb9ff2b0-4d71-d53c-364e-fe98fb5a2411,a5bea0be-4488-1223-66cb-d68c96089bae,e046854e-406c-37f4-6607-19a9ba8426fc
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Switchback Marshal,e64be1b4-4935-5215-874b-939d3b0ea57e,8e1a1dcf-4a79-419a-d49c-e19ca70d29fa,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,POLYfrog Marshal,6eea7984-4ca4-d547-4d50-b4a608072feb,deb5db21-438b-e5a1-2ee7-bc8830ea6a1f,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Divine Swine Marshal,ad83a57d-414c-f714-a97f-99bad1128b2b,ab6f77b8-4567-90f1-dfab-ef919869a560,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Artisan Marshal,4986a893-48a5-4c23-11f2-70bb9e9d284d,d65eed71-4544-fb44-9a71-27bfdcb66952,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Luna Marshal,48f218a6-42cf-4f63-0cda-39a5aef5d870,052c25e8-4a7f-52c8-70a2-0b8e54a4c3ad,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Premiere Collision Marshal,b273ade7-4971-c274-eb92-219ef6def086,ec019908-4bdb-5e0e-982e-9da14516c167,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Random Favorite Skin,457fe5d2-40c8-4490-6834-53a74e709f4a,0d7a5bfb-4850-098e-1821-d989bbfd58a8,
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Rupture Marshal,a44fd9f1-4233-7c41-fa47-ffbf8b77041d,4d9de10f-47a5-f4e0-2db5-afba24a5e649,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Sovereign Marshal,5211efa8-4efd-09bb-6cee-72b86a8a5972,975f7716-498d-8e0b-b7c7-02b507b8e14a,60bca009-4182-7998-dee7-b8a2558dc369
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Reverie Marshal,0dfc1800-4ddc-85fd-8382-32a2824135fa,e0216470-4c4a-d840-0919-3c860cbc40a8,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Standard Marshal,fd44b2d5-49ee-77ab-fa56-588f3ac0c268,5a629df4-4765-0214-bd40-fbb96542941f,
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Freehand Marshal,9cba5b54-4d68-e13c-932e-4aac83e21e64,51b0a893-40fb-acb4-3214-be89dac1983a,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Spellbound Marshal,abd8ed49-46a6-1a40-1082-c3b05950228c,6a3ce658-4ff6-04c0-6a19-9ca1149e3102,12683d76-48d7-84a3-4e09-6985794f0445
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Sandswept Marshal,dc0fd062-4658-519c-0c21-18a0943f123b,a74e644e-415e-5187-e236-659d651ea760,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Wasteland Marshal,19f06522-40c8-8dc6-a0cd-92808b24751f,04bb8aa5-4bab-cd4e-e1f0-d9aa3b7bd79d,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Winterwunderland Marshal,c31856f4-4ae1-cfb8-14cc-10a92b81e7c3,bd8d8003-4b10-ed25-1654-4cb29225464c,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Marshal,c4883e50-4494-202c-3ec3-6b8a9284f00b,Convergence Marshal,1c560472-4c65-616f-07e6-f98ad73c37c6,2a6039fb-48d2-e594-8c9b-94a5ba723fb9,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Task Force 809 Spectre,e78fb82c-4800-e102-b7a6-33946fa2f199,fdfe356c-40c4-ac6a-864e-16998fc784ef,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Fiber Optic Spectre,91881981-4ce7-e081-a897-1bbb51996ac4,45ccb0e0-4ad2-5b0e-c5ed-068e29088ba3,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,RGX 11z Pro Spectre,4f0c9544-469c-0c62-df2e-95b15d6f2333,495d492c-435b-2742-202b-9bb1dd30f6b5,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Intergrade Spectre,646b7e79-4164-598c-56d1-c991d74ce695,3ee99c23-46b5-2cd1-f0df-81897f81f42f,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,VALORANT GO! Vol. 1 Spectre,89b78398-4c56-6371-cad7-8eb78ee3f550,a574e9a3-4c83-2e59-7fb8-a9b7a7aba27e,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,VALORANT GO! Vol. 3 Spectre,5d5f4ea6-4463-531c-2165-aebb4057646b,ed843a04-4fa2-e15f-8741-969ebd9eac55,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Neptune Spectre,55153919-4598-cb0f-4759-7ea546c6d121,7615ee95-4405-4e8d-145f-5ab5a20ad0d2,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Celestia Spectre,936470c5-4d1d-3cba-ef05-4a92b95b75d9,d58381aa-4d1a-a30a-ab0f-2c99487887ab,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Bolt Spectre,14373997-4f2f-ebe2-3547-e893d8750459,f878c27c-4f7a-35fe-bdb4-2691b7f03f1d,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,ATLAS // CMD Spectre,57872eeb-4b26-201d-307b-b48ca14bc39c,a09ce81e-4690-e0c1-f3c5-6fa70f935074,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Striker Spectre,dbe2c9ea-41c4-522c-9204-dab09bac84d0,dc95406f-43c3-c113-1a37-8b9a9abc9708,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Comet Spectre,8cbd7b75-4759-08ee-fa0b-739bed1d1325,91640e14-4efe-e150-7b14-31a021012b3a,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Radiant Crisis 001 Spectre,780a93e6-46aa-50c7-5e73-b885c5f6a141,705a3763-461e-035f-6799-1c92fc1c39c6,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Starlit Odyssey Spectre,1e473101-488a-e8ab-41cd-c6ad9d53443a,16b921f0-4127-32af-7b2e-97bc0f300053,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Emberclad Spectre,e655b7f1-499f-fcc9-fb44-20af54f3c701,30e8cfec-4bc8-b1e0-f435-f4833c3e9208,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Abyssal Spectre,3aebc432-4946-b9dc-ae50-59a6afa68c0d,fbb643e1-4ba7-4535-b284-b09be186bc0e,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Prelude to Chaos Spectre,fbb2acd5-4aef-1f50-da10-3084c323011c,5a96cfc8-474b-9cd8-a8e8-ed970b3b8411,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Singularity Spectre,0eab3e5c-4de4-e221-34fb-2ab435c89eb6,738936d8-5551-4748-9660-44909304f74b,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Sarmad Spectre,5137dacb-4df6-b513-765b-96b9ecfc435c,b3336fdf-496b-125d-9a81-8f838455211b,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Hivemind Spectre,d405272b-4388-578c-e33b-04842496b8c1,e0652066-4c7f-2229-2921-749b044ffd48,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Venturi Spectre,35469802-4ae2-f86a-dfaa-d484cc29481e,8b26e254-4d7c-7f11-e67e-9e993970d42e,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Forsaken Spectre,a786ea8f-42f2-ae5f-376f-2bb66df1a62f,058fb051-4efb-1362-2a3e-ce81f9cf1d91,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Velocity Spectre,6196c91c-4f0a-2aa2-342a-6fbac6d4ec3c,c9fd69be-4bfd-b808-63f1-128cac4b35e5,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Soulstrife Spectre,95ca4d2b-4166-8e0e-8d79-d79957f58b81,ee07cbca-4cdd-05fe-0e87-97b00f850d5e,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Primordium Spectre,b160a897-4b92-0034-58ff-2b9b8c2d7340,f6a45750-4fe8-ec46-bb45-52bd41e22954,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Infantry Spectre,8d4d74c3-4771-52a3-b3eb-a38cc0222643,ba8d1971-47ea-fe7c-20c2-2f95c63d567d,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,EX.O Spectre,2f26ca83-4a92-e655-1da3-48ab0b941c2e,378e1ef1-4047-a4dc-013e-2196a66ca564,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Horizon Spectre,eb9ec7c9-4c20-e702-81c7-63bbe165aa12,c2c30214-4209-75e0-7eac-7ba592ce66ad,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Prime Spectre,20807bd8-4259-35e5-e54e-c1b214f58cc8,9436fe00-4156-e115-b11f-f69cac91a6a5,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Avalanche Spectre,a0938d46-4593-19b4-1aa5-f3b32ecb9963,13fe8a00-4b7b-7b67-fb79-75b176a32238,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Prism Spectre,b9836020-433a-ace4-eb35-3fbd67688c53,7e94d78a-498e-67cb-de3d-80a36cee46cf,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Serenity Spectre,4643050b-417c-0d84-3626-27b709c49c67,ee2ab81e-4f02-0832-121f-1fb1f0f5f016,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Yoonseul Spectre,97a798d7-4372-e173-f58c-b5a8e0a8a1bb,6c7becf6-4df3-4b48-2195-94bad9b5773a,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Ruination Spectre,f9c2e823-4eeb-d872-8a4c-d5a0bf8a3b6c,c139c173-41f2-93ef-2640-6f84dba75984,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Kingdom Spectre,30b19f29-419b-1adc-3561-40be2b1f7841,4b6ce579-4a00-d107-6e45-50a5e77cc526,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Blush Spectre,8badce8c-4239-34a5-a23d-6595689df562,e281c7d5-43b2-86a5-48f2-e2b8c49071a6,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Monstrocity Spectre,bdb396b1-49eb-851c-b107-1ea2027cab26,f45db2a2-40a8-df24-aed8-f9971e578cde,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Luxe Spectre,3eb4d837-4ae9-b52a-b41d-2789f9974f15,f22881cc-4a4a-9bc3-d5e9-ad816b42c2d7,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Magepunk Spectre,a3f8e1b3-4654-f3ea-15ba-9eb9fd6a0b0d,eb650d49-4117-e959-6116-e5918a8c04a6,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Spline Spectre,418ef9fe-4675-6620-3755-c19aca3ff131,55a92145-402f-5453-844b-40af300fc005,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Minima Spectre,2d28e21f-4986-650d-70bd-a2927a0e337b,d51e0044-49dc-f11a-d981-cba8a1a762e0,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Montage Spectre,f31e4763-458a-961c-f958-ad8ea4973021,bc5c1995-4c72-5463-5ad5-77913f5b463a,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Kuronami Spectre,f743fe2f-4cab-71d9-81e2-5b8f2f52923f,a5bea0be-4488-1223-66cb-d68c96089bae,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Belaflaire Spectre,09fe8c8d-4575-054a-dfab-a6a98ebc2dd3,1497695d-4f1c-c3f0-99d2-0fb9937b519e,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Ion Spectre,eacea54e-4e53-2715-cd4a-5d860aa68449,c8b4657e-4832-e294-7681-1eb634f6f96a,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Hue Shift Spectre,ed78f73b-4055-2bd2-7cd6-a1ae7e9025c5,1c969f97-457f-74d1-4f1a-a58268f7d39f,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Aero Spectre,fbaedf2b-4a8b-1949-ddaa-27ab3f6d8ae4,83815add-44a4-d508-47c7-0e81755fb716,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,POLYfrog Spectre,9042279e-4491-1a01-a346-928f89f01ea7,deb5db21-438b-e5a1-2ee7-bc8830ea6a1f,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Protocol 781-A Spectre,eaa73ab9-4688-0c40-09ad-85b535a50723,cf971d9c-4771-3e7c-cd84-d888cc593281,411e4a55-4e59-7757-41f0-86a53f101bb5
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Luna Spectre,f45824e7-4573-d473-0e70-959b76fc4dab,052c25e8-4a7f-52c8-70a2-0b8e54a4c3ad,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Random Favorite Skin,c79318a6-4ffd-a99f-f452-77947640f688,0d7a5bfb-4850-098e-1821-d989bbfd58a8,
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Gravitational Uranium Neuroblaster Spectre,4a8e8ff6-44f2-0ebf-6fa8-a5af76b628ee,ca390b2f-4f2e-12ac-c225-f28bd0f1fd45,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Sentinels of Light Spectre,7c232164-4b8c-7a8f-7ae5-42987cbfb14f,7c85c5c1-4a47-eb3f-c81e-4693dd8b2a62,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Rupture Spectre,57bd81d4-460c-596d-b96f-04bc7f9166d6,4d9de10f-47a5-f4e0-2db5-afba24a5e649,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Shellspire Spectre,91918349-4475-f56b-dc5a-e8bd3e630660,ec3777a0-4d22-aa9f-6094-82893b841e33,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Torque Spectre,cde34dc7-42e4-3f15-94b6-85bf9f47d245,34087553-412c-09eb-513b-73b8660cc432,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Helix Spectre,ff7784c0-493b-0f0f-9a7b-f1975a449154,c1941d8d-4f1f-b0c9-78e8-24b2db32f324,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Reaver Spectre,1cb1ab52-4c7d-0775-77f4-eaac99968261,42110a3e-4363-50cc-5a1f-e4bc80f97916,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Recon Spectre,26b1c794-4370-f354-ff4d-3a8b95edff79,9b3502f8-424b-1c2d-3b2e-4d9c5c1b4e52,60bca009-4182-7998-dee7-b8a2558dc369
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Infinity Spectre,53ab2a6a-46c5-32b9-e045-6781e677d7ff,6fd2d0f4-44ca-c131-5049-5ba91a0e8303,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Standard Spectre,f01d1307-4299-42f5-2c5e-7dab7e69ab19,5a629df4-4765-0214-bd40-fbb96542941f,
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Evori Dreamwings Spectre,fb3f3ffd-46bc-41e3-25c9-2688f2d017ed,8d9feaf5-4e2c-8ddb-1606-98868ad9e0c7,411e4a55-4e59-7757-41f0-86a53f101bb5
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Freehand Spectre,70f4a686-42e0-5800-b09b-8cbce7fc2f8d,51b0a893-40fb-acb4-3214-be89dac1983a,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Tigris Spectre,910991b7-40de-183d-12ea-d99e67cfa910,70de389d-4629-3644-5694-e29230dcbd62,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,NO LIMITS Spectre,ddbead4d-40b1-afe4-e44f-eca9e2022458,9dd84f5b-490a-9158-98dc-acb50b492039,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Sandswept Spectre,e22a30b2-413b-e194-3cd6-47b20b825feb,a74e644e-415e-5187-e236-659d651ea760,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Convex Spectre,c8a5ba23-4f0d-c7de-8e2f-c184e2fc27ba,b88f012b-4623-e192-26fb-1ab23051bd17,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,BlastX Spectre,b4e5bb69-4e12-113f-c43b-efa5b13cb96d,40a12450-468d-4632-8374-3abd1d4d5eb9,e046854e-406c-37f4-6607-19a9ba8426fc
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Wonderstallion Spectre,a01b2a0a-4ab8-d5f9-aad8-a89d8bd0b7fb,29d852ca-4d24-5975-869b-91b4e8624b2c,12683d76-48d7-84a3-4e09-6985794f0445
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Solarex Spectre,a79fdeee-49d6-1f96-432d-c6929d931bd2,45d0a42e-4220-a1f3-6214-db8123f76857,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Spectre,462080d1-4035-2937-7c09-27aa2a5c27a7,Wasteland Spectre,f7da43d8-450b-a03f-ceb7-c4b20f738392,04bb8aa5-4bab-cd4e-e1f0-d9aa3b7bd79d,0cebb8be-46d7-c12a-d306-e9907bfc5a25
